sid,peak_mjd,peak_mag,first_det_mjd,last_det_mjd,rise_time_days,fade_time_days,ra,dec,distance_Mpc
22984,63170.03754,20.139,63170.03754,63216.14064,6.51771,52.62080,326.43559,-1.04247,907.70
23018,63244.05663,20.267,63244.05663,63266.07764,3.48028,25.50129,233.12518,-0.45975,651.09
23036,63241.26821,21.310,63241.26821,63295.08738,29.20961,83.02878,347.16168,-0.64242,964.69
23055,63352.17950,19.255,63352.17950,63382.15260,12.65127,42.62437,210.93067,0.09567,590.06
23056,63288.38804,21.057,63288.38804,63288.39743,35.85715,35.86654,162.19929,-0.38826,456.05
23057,63328.39230,20.130,63328.39230,63386.39801,39.21865,97.22436,162.10569,-0.17986,455.79
23065,63185.31499,22.276,63185.31499,63246.23447,29.63346,90.55294,222.66409,-1.13461,622.33
23067,63240.03764,20.916,63240.03764,63244.04540,55.84610,59.85386,93.65477,-0.84957,267.55
23075,63236.18510,21.308,63236.18510,63270.15131,4.23539,38.20160,354.46177,-0.51294,984.77
23080,63329.39781,21.873,63329.39781,63373.40512,19.08192,63.08923,206.34644,-0.06372,577.45
23084,63241.17109,17.908,63241.17109,63244.19929,27.10698,30.13517,26.33372,-0.62884,82.42
23085,63188.01693,21.317,63188.01693,63188.02226,24.35653,24.36186,136.36748,-1.04095,385.01
23105,63354.98325,18.414,63354.98325,63411.96324,17.08624,74.06623,184.52827,0.08674,517.45
23125,63366.32420,19.628,63366.32420,63424.21157,13.92900,71.81637,86.77240,0.16641,248.62
23131,63205.16250,20.085,63205.16250,63246.06515,19.70961,60.61226,270.66622,-0.83923,754.33
23155,63271.28605,19.365,63271.28605,63354.04778,16.13894,98.90067,310.15081,-0.37290,862.91
23186,63352.18039,14.298,63352.18039,63353.19330,0.82909,1.84199,47.60838,0.16064,140.92
23188,63416.39570,21.337,63416.39570,63416.39615,96.06579,96.06624,207.44088,-0.00910,580.46
23212,63412.43189,20.856,63412.43189,63412.44127,96.09841,96.10779,189.59101,-0.03089,531.38
23215,63275.24236,19.951,63275.24236,63336.18904,24.19687,85.14355,298.53604,-0.39702,830.97
23216,63214.26074,16.870,63214.26074,63214.26118,15.86726,15.86770,108.17274,-0.73908,307.48
23226,63398.26031,22.785,63398.26031,63398.26120,93.65908,93.65997,93.65591,-0.09496,267.55
23227,63416.41003,18.947,63416.41003,63453.31606,54.45793,91.36395,107.00461,0.21948,304.26
23260,63185.32925,22.602,63185.32925,63208.22321,28.43928,51.33324,291.59344,-1.11927,811.88
23261,63172.11378,22.314,63172.11378,63184.08392,6.96930,18.93945,245.20928,-1.02516,684.33
23275,63312.39780,18.257,63312.39780,63334.39123,60.62135,82.61478,68.52794,-0.39271,198.45
23299,63352.17995,17.128,63352.17995,63353.19285,0.31089,1.32379,349.15114,0.16350,970.17
23306,63366.32509,17.423,63366.32509,63453.14287,2.55030,89.36808,193.54072,0.22967,542.24
23307,63307.06842,22.949,63307.06842,63326.05229,19.16221,38.14609,209.49201,-0.18688,586.10
23319,63220.34553,18.773,63220.34553,63220.35491,37.71015,37.71953,110.72306,-0.86251,314.49
23327,63352.96410,16.533,63352.96410,63378.95671,18.81488,44.80749,40.24225,0.06626,120.67
23328,63305.39936,16.589,63305.39936,63357.38058,2.37385,54.35508,55.50323,-0.10359,162.63
23334,63248.03529,20.462,63248.03529,63252.04441,12.25004,16.25916,100.22425,-0.48910,285.62
23337,63322.05155,13.144,63322.05155,63322.05244,5.89156,5.89246,20.70164,-0.03183,66.93
23339,63230.26467,22.400,63230.26467,63240.14181,8.43318,18.31032,298.01545,-0.57744,829.54
23353,63300.31360,19.652,63300.31360,63353.34290,39.48533,92.51463,4.02179,-0.33987,21.06
23357,63334.08149,21.908,63334.08149,63335.05542,3.79582,4.76976,209.63064,0.04517,586.48
23369,63305.22956,18.038,63305.22956,63355.01194,30.97394,80.75632,15.50670,-0.26322,52.64
23378,63244.05520,19.531,63244.05520,63272.03457,1.80123,29.78060,113.84674,-0.44958,323.08
23387,63267.18287,19.380,63267.18287,63332.21112,19.41272,84.44097,115.85952,-0.41646,328.61
23391,63221.16153,22.591,63221.16153,63241.27135,28.25367,48.36349,51.97375,-0.78031,152.93
23404,63295.25235,20.143,63295.25235,63300.29561,2.86196,7.90522,128.95980,-0.16207,364.64
23405,63232.03676,22.311,63232.03676,63232.04645,21.25971,21.26940,131.35779,-0.65117,371.23
23414,63348.05494,21.093,63348.05494,63381.01517,12.63900,45.59923,279.37590,0.07318,778.28
23426,63288.01244,14.666,63288.01244,63288.02182,4.81738,4.82676,44.37220,-0.21308,132.02
23428,63366.02734,22.057,63366.02734,63381.03716,18.79316,33.80297,159.92905,0.13795,449.80
23435,63352.17228,17.749,63352.17228,63381.02198,14.55041,43.40011,47.13016,0.08524,139.61
23444,63340.38618,22.533,63340.38618,63345.41311,69.87472,74.90165,49.65297,-0.28441,146.55
23459,63240.35325,21.584,63240.35325,63240.36068,71.52544,71.53286,324.86482,-0.98763,903.38
23484,63327.97811,20.543,63327.97811,63327.98753,58.31694,58.32636,164.24418,-0.28924,461.67
23493,63240.27461,21.278,63240.27461,63302.11869,23.63389,85.47797,353.46758,-0.61158,982.04
23527,63332.39158,18.988,63332.39158,63386.34306,41.61806,95.56954,137.30596,-0.17100,387.59
23538,63300.29997,18.705,63300.29997,63382.16153,7.43076,89.29232,317.86548,-0.15943,884.13
23549,63311.99088,20.860,63311.99088,63311.99715,13.41192,13.41820,120.12195,-0.12798,340.34
23550,63248.03554,19.178,63248.03554,63248.04501,33.87163,33.88110,75.10086,-0.62817,216.53
23554,63382.18222,22.541,63382.18222,63383.25006,38.76516,39.83300,224.20747,0.11698,626.57
23568,63348.41450,13.557,63348.41450,63416.39339,11.51852,79.49741,24.91930,0.08127,78.53
23574,63341.32630,14.594,63341.32630,63424.13452,2.48662,85.29484,17.21356,0.09190,57.34
23575,63373.40916,20.857,63373.40916,63413.31576,45.49961,85.40622,300.92714,0.03221,837.55
23580,63272.37780,15.987,63272.37780,63312.39533,51.82151,91.83904,4.93006,-0.58575,23.56
23603,63252.36201,22.429,63252.36201,63282.34213,66.64074,96.62085,105.09103,-0.83704,299.00
23611,63256.36508,19.036,63256.36508,63313.32599,33.46495,90.42586,79.95628,-0.57050,229.88
23619,63294.20564,20.114,63294.20564,63378.95041,0.51412,85.25889,266.62021,-0.15489,743.21
23624,63312.39948,19.131,63312.39948,63398.26703,8.06194,93.92949,149.98503,-0.09640,422.46
23625,63312.41103,20.534,63312.41103,63332.39733,71.81973,91.80603,319.53889,-0.45966,888.73
23636,63300.27322,19.039,63300.27322,63382.16153,6.99152,88.87984,97.93789,-0.15715,279.33
23645,63348.41306,18.833,63348.41306,63348.42242,61.10985,61.11922,144.51340,-0.19023,407.41
23690,63276.39147,20.709,63276.39147,63333.29133,32.35726,89.25712,149.20600,-0.43883,420.32
23697,63208.24248,22.423,63208.24248,63252.11301,21.48958,65.36011,265.73248,-0.82868,740.76
23707,63366.02824,19.431,63366.02824,63372.97880,11.73154,18.68211,59.35572,0.17693,173.23
23723,63161.14987,21.022,63161.14987,63184.09241,0.46649,23.40903,187.70086,-1.07399,526.18
23724,63228.03476,20.738,63228.03476,63228.04423,21.86957,21.87904,344.92476,-0.68317,958.54
23734,63234.21258,18.214,63234.21258,63299.11587,6.53774,71.44102,145.80008,-0.53988,410.95
23739,63237.09892,21.029,63237.09892,63298.16082,24.23442,85.29632,39.52086,-0.63695,118.68
23744,63271.02550,16.568,63271.02550,63297.05701,0.96589,26.99740,189.53618,-0.28698,531.22
23748,63366.02824,17.684,63366.02824,63372.97880,7.63607,14.58663,115.89899,0.19965,328.72
23750,63300.00335,19.914,63300.00335,63300.01274,89.84491,89.85430,352.21237,-0.65542,978.58
23765,63270.17542,16.545,63270.17542,63355.01194,0.30968,85.14621,298.22149,-0.28808,830.11
23767,63354.32943,19.891,63354.32943,63355.34696,58.17985,59.19738,98.63602,-0.14134,281.25
23768,63230.25260,20.923,63230.25260,63244.25185,3.89681,17.89607,147.30352,-0.54828,415.08
23770,63334.08193,17.906,63334.08193,63372.99755,9.97173,48.88734,65.08393,0.01150,188.98
23781,63288.38708,19.377,63288.38708,63357.28019,28.96186,97.85497,11.45634,-0.34799,41.50
23788,63237.09326,20.223,63237.09326,63240.27550,22.29668,25.47893,51.94693,-0.62391,152.85
23797,63296.00475,20.982,63296.00475,63296.02062,19.63589,19.65176,201.55043,-0.25131,564.26
23799,63158.05487,22.271,63158.05487,63158.05709,15.81907,15.82130,106.10377,-1.36867,301.79
23801,63399.95097,19.252,63399.95097,63399.96036,52.55056,52.55996,8.38698,0.13887,33.06
23812,63208.02841,20.210,63208.02841,63208.03491,44.12535,44.13185,5.01960,-1.03834,23.80
23854,63232.35038,15.466,63232.35038,63232.35989,52.74392,52.75343,4.22321,-0.88828,21.61
23868,63311.35589,17.854,63311.35589,63400.22046,5.37016,94.23473,99.09171,-0.08738,282.50
23875,63290.34395,21.155,63290.34395,63299.36784,90.24816,99.27205,312.06239,-0.72659,868.17
23887,63208.35395,18.824,63208.35395,63250.26573,48.16044,90.07221,128.88778,-1.07962,364.44
23893,63341.33839,20.916,63341.33839,63342.28323,4.18647,5.13132,154.97785,0.08267,436.19
23896,63182.07340,19.110,63182.07340,63240.04705,2.75262,60.72626,351.26681,-0.89075,975.98
23900,63248.35856,17.255,63248.35856,63248.36789,56.87214,56.88148,23.31063,-0.79127,74.10
23930,63311.35366,20.916,63311.35366,63368.39040,38.82314,95.85988,300.23714,-0.27297,835.65
23933,63341.33660,20.850,63341.33660,63342.28457,2.95314,3.90112,242.84175,0.08940,677.81
23934,63151.04958,18.082,63151.04958,63190.08857,2.67421,41.71319,143.88546,-1.24123,405.69
23939,63178.27952,19.279,63178.27952,63253.29088,17.32084,92.33220,127.47713,-1.07085,360.56
23942,63276.24048,15.773,63276.24048,63335.04569,6.03620,64.84140,8.35377,-0.28615,32.97
23998,63228.35029,21.227,63228.35029,63300.31594,12.35792,84.32358,110.90005,-0.61591,314.98
24004,63240.27461,20.839,63240.27461,63302.11869,20.23179,82.07587,108.44363,-0.58911,308.22
24014,63261.03900,22.243,63261.03900,63266.07630,10.33970,15.37700,233.08319,-0.39907,650.98
24026,63272.37636,20.079,63272.37636,63337.31995,34.32310,99.26669,124.21618,-0.47515,351.59
24036,63300.40462,20.136,63300.40462,63312.39438,85.47456,97.46432,11.10123,-0.62302,40.53
24037,63267.30226,23.074,63267.30226,63271.28605,9.97816,13.96195,291.33904,-0.36020,811.18
24055,63232.03627,18.383,63232.03627,63232.04573,6.35162,6.36107,87.35961,-0.55257,250.24
24066,63152.01739,17.303,63152.01739,63244.05196,0.60757,92.64213,201.24549,-1.19345,563.43
24073,63232.35085,21.472,63232.35085,63232.36036,39.81332,39.82283,274.29638,-0.78315,764.32
24083,63312.41103,21.168,63312.41103,63332.39733,69.91331,89.89962,24.23465,-0.44810,76.65
24100,63158.04595,18.758,63158.04595,63174.04141,1.58926,17.58471,112.80723,-1.12471,320.22
24102,63174.32617,23.695,63178.25339,63184.33251,21.73759,27.81672,196.49027,-1.12397,550.35
24103,63372.98772,16.355,63372.98772,63411.96204,0.74560,39.71993,147.01197,0.27734,414.28
24109,63288.01148,16.918,63288.01148,63300.01178,43.66737,55.66766,19.23633,-0.43697,62.90
24111,63232.03507,17.343,63232.03507,63232.04452,9.01897,9.02843,5.79460,-0.56975,25.94
24112,63181.08781,22.360,63181.08781,63185.21141,6.81007,10.93367,295.51210,-0.93572,822.66
24116,63400.42961,15.865,63400.42961,63400.43896,72.56773,72.57708,32.22247,0.03195,98.61
24121,63280.38278,17.360,63280.38278,63280.39220,97.43659,97.44601,30.39015,-0.85991,93.57
24129,63188.01330,17.456,63188.01330,63188.02129,5.01907,5.02706,73.81582,-0.85951,212.99
24143,63208.02889,18.338,63208.02889,63208.03538,34.43068,34.43718,86.74611,-0.94199,248.55
24163,63269.24268,21.677,63269.24268,63269.24313,48.47345,48.47390,115.14534,-0.58436,326.65
24166,63279.30487,22.280,63279.30487,63307.37182,64.99602,93.06297,343.10981,-0.62719,953.55
24184,63220.03574,20.448,63220.03574,63220.04204,26.11095,26.11726,24.18879,-0.77254,76.52
24199,63288.01197,16.238,63288.01197,63296.01004,22.63679,30.63486,56.95750,-0.31370,166.63
24203,63414.21739,16.758,63414.21739,63453.14865,44.31286,83.24413,23.49283,0.26412,74.61
24212,63300.37291,18.114,63300.37291,63336.19874,43.28818,79.11400,103.88878,-0.36159,295.69
24214,63352.17816,17.445,63352.17816,63388.02328,14.25098,50.09610,198.22619,0.08691,555.12
24217,63308.39729,20.765,63308.39729,63308.40767,26.36296,26.37334,200.26184,-0.21956,560.72
24220,63240.03788,22.784,63240.04415,63240.04753,52.61144,52.61482,18.34595,-0.82322,60.45
24221,63242.25032,19.201,63242.25032,63265.20666,0.66590,23.62225,259.18521,-0.45363,722.76
24239,63273.35319,19.220,63273.35319,63282.36307,87.53408,96.54397,91.59638,-0.83624,261.89
24242,63353.19642,20.811,63353.19642,63436.96347,11.22468,94.99173,98.02766,0.10905,279.58
24245,63250.27390,21.381,63250.27390,63283.33047,64.41694,97.47351,229.29379,-0.83594,640.56
24260,63239.24783,21.518,63239.24783,63283.32957,45.09797,89.17971,266.93720,-0.77083,744.08
24273,63237.09056,23.877,63237.09056,63240.27550,18.80675,21.99168,152.47844,-0.60069,429.32
24274,63158.03555,20.084,63158.03555,63190.08723,3.32921,35.38089,181.43948,-1.14736,508.96
24304,63268.10230,14.693,63268.10230,63280.03479,0.76101,12.69351,32.46638,-0.30246,99.28
24313,63386.42774,19.950,63386.42774,63423.36296,56.08437,93.01959,188.07315,0.04548,527.20
24317,63240.35301,17.829,63240.35301,63240.35781,68.32812,68.33291,23.19184,-0.95671,73.78
24328,63400.43081,19.048,63400.43081,63400.44016,48.27472,48.28407,164.17541,0.16509,461.48
24336,63272.02462,17.396,63272.02462,63272.03086,41.81761,41.82385,43.90826,-0.52387,130.75
24345,63341.34240,19.402,63341.34240,63342.27966,2.71121,3.64847,155.14207,0.09076,436.64
24350,63299.35922,21.951,63299.35922,63356.38645,41.54869,98.57592,287.25473,-0.35736,799.95
24367,63267.17072,23.102,63267.17072,63275.20557,91.14761,99.18246,254.26358,-0.91986,709.22
24383,63250.27702,19.503,63250.27702,63297.34228,50.31714,97.38240,172.85904,-0.72759,485.36
24391,63222.10556,19.845,63222.10556,63222.10601,20.17368,20.17413,38.28829,-0.71329,115.29
24397,63348.04993,15.454,63348.04993,63377.95422,8.74332,38.64761,2.76741,0.09445,17.61
24399,63270.16737,23.824,63270.16737,63275.34853,29.08548,34.26663,260.55107,-0.45668,726.52
24402,63296.39242,21.898,63296.39242,63312.41058,69.84093,85.85908,49.32746,-0.54703,145.65
24417,63216.34216,19.737,63216.34216,63272.22899,40.99462,96.88145,104.41213,-0.92596,297.13
24436,63235.08618,20.656,63235.08618,63241.14693,43.43153,49.49227,176.91533,-0.78997,496.52
24440,63354.32943,20.608,63354.32943,63355.34696,57.34862,58.36615,142.61955,-0.13677,402.20
24447,63274.28018,22.717,63274.28018,63302.37438,22.41639,50.51058,330.25929,-0.39219,918.21
24459,63295.25509,22.651,63295.25509,63300.30727,7.38110,12.43328,254.57983,-0.18706,710.09
24489,63280.38422,22.271,63280.38422,63305.40320,56.94890,81.96788,30.22401,-0.56704,93.12
24498,63185.21364,22.789,63185.21364,63215.12588,22.39462,52.30686,151.02376,-1.05010,425.32
24503,63253.27698,19.526,63253.27698,63335.03522,2.52505,84.28329,353.25794,-0.39876,981.46
24504,63326.33169,18.056,63326.33169,63412.04857,6.58233,92.29922,136.11883,-0.01227,384.33
24535,63400.42937,19.527,63400.42937,63400.43872,70.04692,70.05627,82.43258,0.04570,236.69
24540,63372.99262,19.521,63372.99262,63411.96324,26.28532,65.25595,96.58330,0.13505,275.60
24545,63412.43382,19.565,63412.43382,63412.44319,57.74390,57.75328,245.98702,0.17910,686.46
24547,63250.27747,19.653,63250.27747,63304.02768,43.92154,97.67175,103.79704,-0.68183,295.44
24548,63204.33099,22.957,63204.33099,63239.16741,25.77073,60.60715,278.22124,-0.89737,775.11
24561,63352.17590,19.231,63352.17590,63383.02858,15.64929,46.50198,85.04485,0.07925,243.87
24564,63228.35125,20.365,63228.35125,63306.24328,18.89301,96.78505,236.48731,-0.66024,660.34
24578,63296.00571,19.145,63296.00571,63296.01196,3.45290,3.45915,107.26313,-0.16117,304.97
24587,63334.08238,14.234,63334.08238,63399.95963,1.47955,67.35680,21.04403,0.05781,67.87
24588,63328.38850,20.440,63328.38850,63342.36886,75.57356,89.55391,10.37024,-0.38659,38.52
24653,63228.03597,19.746,63228.03597,63228.04544,35.69825,35.70771,168.84250,-0.78469,474.32
24659,63241.16931,16.639,63241.16931,63306.07986,17.83317,82.74372,70.22354,-0.56768,203.11
24660,63247.23574,23.462,63247.23574,63278.28611,62.38101,93.43137,116.12300,-0.84412,329.34
24667,63239.25051,18.561,63239.25051,63304.02902,25.53655,90.31506,166.42237,-0.63120,467.66
24671,63232.35331,21.257,63232.35331,63232.35965,59.38510,59.39145,305.77400,-0.94785,850.88
24684,63185.31366,19.470,63185.31366,63248.06471,32.21425,94.96531,159.71441,-1.16920,449.21
24685,63174.04766,19.320,63174.04766,63188.02848,8.82262,22.80343,193.95497,-1.02432,543.38
24715,63158.03510,21.143,63158.03510,63174.03199,4.99286,20.98975,213.02770,-1.17000,595.83
24719,63256.36581,21.529,63256.36581,63256.37521,49.20419,49.21359,98.87971,-0.67619,281.92
24721,63400.43177,21.746,63400.43177,63400.43800,37.92437,37.93061,57.26239,0.22258,167.47
24736,63327.97835,20.810,63327.97835,63327.98777,50.27376,50.28319,258.47957,-0.24380,720.82
24739,63256.36460,18.226,63256.36460,63326.27604,19.19450,89.10594,105.02364,-0.48057,298.82
24748,63280.36668,19.567,63280.36668,63336.21430,43.81379,99.66141,180.63419,-0.48437,506.74
24754,63311.99353,17.583,63311.99353,63311.99667,28.61492,28.61806,32.14727,-0.21206,98.40
24757,63381.02824,20.359,63381.02824,63381.02869,3.77823,3.77868,72.30508,0.30584,208.84
24763,63306.37125,17.832,63306.37125,63383.25988,4.02275,80.91138,305.69130,-0.10730,850.65
24769,63208.23304,17.303,63208.23304,63246.24929,17.32051,55.33677,21.34087,-0.79573,68.69
24770,63244.03506,22.610,63248.04209,63248.04525,46.29457,46.29772,338.95507,-0.71462,942.13
24780,63278.27311,20.652,63278.27311,63325.37908,45.35932,92.46529,211.12371,-0.50692,590.59
24792,63296.40304,19.924,63296.40304,63305.40185,84.08090,93.07971,350.84607,-0.64063,974.83
24799,63312.39900,17.673,63312.39900,63312.40837,27.14548,27.15485,30.71745,-0.20162,94.47
24808,63305.23455,19.822,63305.23455,63355.01149,29.54291,79.31985,90.82355,-0.25512,259.76
24811,63196.15213,14.245,63196.15213,63206.27001,2.52736,12.64524,82.87509,-0.77483,237.91
24837,63282.34526,22.082,63282.34526,63305.30143,66.38416,89.34033,299.67141,-0.61611,834.10
24843,63336.30908,22.686,63336.30908,63354.34252,32.31227,50.34570,205.79188,-0.09827,575.93
24847,63248.03457,14.805,63248.03457,63252.04490,29.17732,33.18766,24.92772,-0.59691,78.55
24851,63266.26980,21.125,63266.26980,63334.07112,18.73589,86.53721,178.06744,-0.41786,499.69
24856,63236.19225,20.937,63236.19225,63327.14238,4.81238,95.76251,260.03368,-0.51650,725.09
24862,63331.10840,19.101,63331.10840,63383.03217,3.03377,54.95754,298.44246,0.03311,830.72
24867,63170.03396,16.073,63170.03396,63190.08142,2.38889,22.43635,56.03506,-0.99945,164.10
24879,63306.25000,21.221,63306.25000,63342.35413,62.37311,98.47724,79.29512,-0.43978,228.06
24889,63250.26976,20.440,63250.26976,63278.28747,70.99135,99.00906,15.60955,-0.89112,52.93
24894,63238.12099,22.596,63238.12099,63247.14223,11.85406,20.87530,114.10309,-0.54885,323.78
24907,63415.41460,19.644,63415.41460,63424.42279,90.43688,99.44507,194.85794,0.01623,545.86
24920,63372.98772,14.291,63372.98772,63411.96204,5.03543,44.00975,2.49609,0.25312,16.86
24952,63189.18306,19.729,63189.18306,63216.13350,3.45519,30.40563,144.65867,-0.83699,407.81
24966,63366.33046,14.500,63366.33046,63420.17418,32.91778,86.76150,11.17971,0.06223,40.74
24971,63276.37159,21.150,63276.37159,63353.33487,17.90447,94.86775,110.93398,-0.35355,315.07
24988,63216.03449,22.150,63216.03762,63216.04075,43.82061,43.82374,49.16995,-0.95490,145.22
25004,63334.08149,16.412,63334.08149,63372.99800,0.53638,39.45289,197.06738,0.06296,551.94
25006,63386.33183,19.666,63386.33183,63417.23217,60.49879,91.39912,56.04002,0.02089,164.11
25009,63212.31422,23.152,63212.31422,63216.30124,62.96392,66.95094,229.65682,-1.22519,641.56
25015,63296.39194,20.483,63296.39194,63336.31881,54.98378,94.91064,225.21787,-0.45470,629.35
25017,63332.39158,22.523,63332.39158,63357.37388,44.79617,69.77847,43.06407,-0.18861,128.43
25020,63178.28855,20.383,63178.28855,63252.11842,17.37547,91.20534,334.65067,-1.07137,930.29
25026,63326.02852,19.470,63326.02852,63335.06212,2.83198,11.86558,303.55593,0.00652,844.78
25027,63372.97969,20.959,63372.97969,63381.03448,4.10370,12.15850,279.32439,0.25832,778.14
25031,63373.40735,14.781,63373.40735,63398.26747,60.14371,85.00383,11.80533,-0.04763,42.46
25052,63240.35397,18.913,63240.35397,63248.36861,65.55957,73.57420,180.39548,-0.93099,506.09
25061,63256.04245,20.656,63256.04245,63256.04510,50.78097,50.78363,357.87287,-0.68953,994.15
25063,63353.19642,20.095,63353.19642,63436.96347,12.50610,96.27315,60.34931,0.10203,175.96
25074,63297.34944,16.691,63297.34944,63382.15751,10.33557,95.14364,122.87703,-0.19183,347.91
25083,63300.40083,19.665,63300.40083,63300.40178,94.88718,94.88813,281.70156,-0.68775,784.68
25099,63249.34332,20.303,63249.34332,63249.34377,2.05991,2.06036,297.88631,-0.41936,829.19
25103,63247.23841,16.629,63247.23841,63286.37334,59.23123,98.36616,78.61790,-0.81862,226.20
25107,63174.04677,20.460,63174.04677,63188.02804,10.40481,24.38608,357.42970,-1.04115,992.93
25115,63416.41048,21.968,63416.41048,63453.31650,57.36335,94.26937,100.65238,0.20329,286.79
25117,63222.10556,23.230,63222.10556,63222.10646,21.40548,21.40637,207.96654,-0.72220,581.91
25130,63272.37732,21.976,63272.37732,63272.38356,64.11752,64.12377,80.23707,-0.66854,230.65
25132,63354.34566,17.249,63354.34566,63366.33225,17.42777,29.41436,111.57473,0.08139,316.83
25158,63372.98905,17.777,63372.98905,63411.96300,9.64655,48.62050,14.92953,0.22725,51.06
25160,63232.03627,20.860,63232.03627,63232.04573,6.23414,6.24359,326.11612,-0.55182,906.82
25165,63240.35445,22.758,63244.35658,63244.36597,66.38449,66.39389,167.77434,-0.90252,471.38
25170,63371.30516,16.884,63371.30516,63453.14554,5.50410,87.34448,42.52686,0.24102,126.95
25172,63323.13616,19.015,63323.13616,63335.06436,14.21517,26.14337,177.87698,-0.07134,499.16
25175,63276.38065,21.770,63276.38065,63280.39124,73.97024,77.98083,212.45370,-0.70984,594.25
25184,63170.03396,19.427,63170.03396,63190.08142,2.05386,22.10133,301.09026,-0.99608,838.00
25190,63267.30270,19.352,63267.30270,63323.14509,15.99259,71.83497,46.32348,-0.39546,137.39
25195,63252.03333,19.145,63252.03333,63340.40308,10.85056,99.22031,194.56275,-0.45607,545.05
25196,63266.09645,18.684,63266.09645,63308.00358,6.12052,48.02765,120.08321,-0.34480,340.23
25202,63386.42506,21.026,63386.42506,63424.29079,55.96450,93.83023,257.34347,0.04612,717.69
25210,63184.14039,16.396,63184.14039,63215.10669,2.97315,33.93946,43.94212,-0.87490,130.84
25212,63306.24776,20.781,63306.24776,63327.36089,67.92182,89.03495,142.21027,-0.47348,401.08
25216,63208.34156,22.055,63208.34156,63208.35120,8.77658,8.78621,217.32240,-0.73047,607.64
25218,63355.00741,19.853,63355.00741,63372.97299,15.37548,33.34106,84.32681,0.09624,241.90
25234,63182.07667,15.319,63182.07667,63244.04516,1.20477,63.17326,87.45379,-0.87742,250.50
25238,63207.18295,19.337,63207.18295,63268.17809,15.28281,76.27796,202.60497,-0.78807,567.16
25246,63310.36623,23.664,63310.36623,63314.37798,30.15270,34.16445,280.32150,-0.22973,780.88
25247,63238.12099,22.025,63238.12099,63268.10677,12.60417,42.58995,327.72899,-0.55365,911.25
25251,63382.18407,19.478,63382.18407,63455.04287,20.48363,93.34242,242.78753,0.21808,677.67
25263,63336.30814,22.115,63336.30814,63386.39935,38.45931,88.55052,337.92488,-0.13200,939.29
25264,63217.25862,23.043,63217.25862,63248.06605,62.58215,93.38958,146.87215,-1.14776,413.90
25268,63348.04946,21.866,63348.04946,63355.00741,10.62491,17.58286,260.28232,0.08416,725.78
25276,63297.32886,20.960,63297.32886,63336.14439,21.86450,60.68003,298.58469,-0.25640,831.11
25279,63364.18493,20.550,63364.18493,63440.11480,18.36730,94.29717,268.16817,0.13016,747.46
25282,63371.41185,22.023,63371.41185,63371.41986,99.74036,99.74837,75.44364,-0.27783,217.47
25283,63366.02957,14.166,63366.02957,63372.98147,3.56101,10.51290,27.83151,0.22237,86.54
25287,63332.28093,18.402,63332.28093,63371.30026,0.29213,39.31147,293.55191,0.05446,817.27
25302,63332.39256,19.180,63332.39256,63417.29759,2.07328,86.97831,256.64981,0.04535,715.79
25304,63276.38113,17.833,63276.38113,63280.39340,60.25206,64.26434,49.08266,-0.61499,144.98
25313,63424.21380,22.228,63424.21380,63453.14287,56.72476,85.65383,5.07956,0.25051,23.97
25340,63216.29812,20.610,63216.29812,63240.23703,65.92502,89.86393,285.63800,-1.20910,795.50
25347,63230.24858,22.662,63230.24858,63283.32823,35.41537,88.49502,342.15768,-0.76565,950.93
25350,63288.38588,19.689,63288.38588,63312.39213,62.95987,86.96613,74.38419,-0.55423,214.56
25360,63172.11691,18.587,63172.11691,63180.16266,0.81247,8.85821,257.91556,-0.96356,719.27
25366,63335.32511,20.662,63335.32511,63420.02384,6.15903,90.85776,337.36817,0.03906,937.76
25375,63280.38398,19.879,63280.38398,63312.37428,65.59515,97.58545,174.75380,-0.62396,490.57
25378,63222.10781,18.163,63222.10781,63222.12039,5.48157,5.49415,170.18500,-0.61168,478.01
25406,63265.18967,20.814,63265.18967,63337.02565,11.23627,83.07225,290.74718,-0.37990,809.55
25412,63159.17377,19.920,63159.17377,63248.05229,4.77062,93.64915,315.44027,-1.15140,877.46
25429,63312.39876,19.406,63312.39876,63345.41445,33.17253,66.18822,118.70569,-0.23526,336.44
25441,63329.34099,20.389,63329.34099,63341.32355,48.56784,60.55040,73.92828,-0.22660,213.30
25456,63354.34521,20.805,63354.34521,63366.33269,18.71961,30.70709,293.81599,0.07432,817.99
25465,63228.03743,18.090,63228.03743,63228.04689,42.28523,42.29470,106.10286,-0.83679,301.78
25472,63190.07874,17.228,63190.07874,63244.04661,11.53833,65.50619,56.16852,-0.89754,164.46
25492,63310.36484,21.545,63310.36484,63353.34201,29.58034,72.55750,355.83280,-0.22654,988.54
25494,63272.02414,15.190,63272.02414,63272.03350,29.22323,29.23259,0.04994,-0.44627,10.14
25502,63208.23660,20.601,63208.23660,63236.31043,21.45631,49.53014,146.74172,-0.82846,413.54
25503,63241.16975,23.914,63241.16975,63244.19840,21.11780,24.14644,315.31732,-0.58905,877.12
25505,63352.19556,14.903,63352.19556,63381.02600,8.15384,36.98428,41.02850,0.12041,122.83
25512,63268.11437,19.658,63268.11437,63321.03751,12.64870,65.57184,246.44690,-0.37104,687.73
25518,63259.03892,17.735,63259.03892,63266.09423,6.12017,13.17549,95.01006,-0.38598,271.28
25523,63158.10260,21.052,63158.10260,63161.15032,2.36430,5.41202,200.19607,-1.13387,560.54
