sid,peak_mjd,peak_mag,first_det_mjd,last_det_mjd,rise_time_days,fade_time_days,ra,dec,distance_Mpc
41131,61153.10751,19.596,61153.10751,61239.01531,3.68546,89.59326,286.10448,-0.29490,796.79
41141,62143.29989,19.885,62143.29989,62170.30272,69.98107,96.98389,247.77039,0.21716,691.37
41151,61618.23533,21.542,61618.23533,61674.14797,21.39959,77.31223,301.49839,-0.04557,839.12
41157,61901.32585,22.333,61901.32585,61906.30573,54.38647,59.36636,105.54435,0.09158,300.25
41164,61560.25664,16.394,61560.25664,61606.18727,15.46797,61.39860,29.60616,-0.07414,91.42
41230,61786.16744,21.226,61786.16744,61805.20474,7.65212,26.68942,215.22405,0.05399,601.87
41261,62131.34837,21.148,62131.34837,62133.35197,87.43787,89.44146,173.03207,0.20069,485.84
41267,61675.37226,22.915,61675.37226,61678.34794,92.90649,95.88217,214.83363,-0.05345,600.79
41268,61762.35711,21.342,61762.35711,61787.29016,59.50576,84.43881,96.90156,0.01252,276.48
41273,61168.22673,20.912,61168.22673,61239.03458,9.51110,80.31895,292.87871,-0.28959,815.42
41319,61226.42872,20.045,61226.42872,61244.42590,78.78870,96.78588,13.65546,-0.29592,47.55
41320,61702.18050,17.578,61702.17872,61704.19511,0.17282,2.18921,101.22314,0.01206,288.36
41350,62427.37369,18.797,62427.37369,62433.36171,92.05146,98.03948,121.14490,0.36718,343.15
41376,61327.05779,20.566,61327.05779,61334.99620,16.52360,24.46201,17.85072,-0.20380,59.09
41447,61892.41692,20.774,61892.41692,61913.43020,42.44392,63.45720,213.54928,0.09325,597.26
41453,62068.16289,19.824,62068.16289,62110.22637,38.24169,80.30516,226.96730,0.19288,634.16
41457,62103.34790,20.956,62103.34790,62182.16823,9.06181,87.88213,284.96097,0.22894,793.64
41480,61644.41186,22.015,61644.41186,61644.41813,32.58635,32.59263,83.67018,-0.03735,240.09
41535,62033.39464,20.412,62033.39464,62036.38173,70.89864,73.88573,7.94871,0.15537,31.86
41541,61442.37528,21.540,61442.37528,61530.28456,11.76126,99.67054,273.91695,-0.13704,763.27
41554,61071.22575,18.962,61071.22575,61081.10415,10.26876,20.14716,152.11348,-0.34597,428.31
41590,61560.25438,19.831,61560.25438,61606.16986,6.45627,52.37175,325.04936,-0.06919,903.89
41605,61786.26890,23.010,61786.26890,61786.27113,8.28191,8.28414,196.60761,0.05370,550.67
41618,61413.09161,14.974,61413.09161,61443.04581,0.23357,30.18778,132.81191,-0.14687,375.23
41621,61696.20745,19.901,61696.20745,61779.03722,7.27473,90.10450,176.35103,0.00489,494.97
41622,61694.31489,17.462,61694.31489,61791.20900,2.47451,99.36861,95.60057,0.00649,272.90
41642,61898.29519,21.638,61898.29519,61909.19691,15.57858,26.48030,123.51800,0.11128,349.67
41646,62523.15368,19.042,62523.15368,62583.00710,33.08038,92.93379,127.52625,0.45978,360.70
41687,61763.34953,18.669,61763.34953,61825.33701,28.84242,90.82990,85.21313,0.02986,244.34
41734,61052.36896,16.910,61052.36896,61063.36372,87.58199,98.57675,15.23344,-0.40258,51.89
41759,61837.39079,19.980,61837.39079,61905.28344,30.90309,98.79574,174.21987,0.06934,489.10
41773,61244.42545,20.450,61244.42545,61304.31670,38.16824,98.05949,308.92810,-0.26252,859.55
36,62116.32393,22.896,62118.34733,62118.35056,99.15769,99.16092,46.77174,0.18689,138.62
93,61553.30639,18.718,61553.30639,61554.36973,91.92481,92.98815,137.16764,-0.12005,387.21
115,62312.41500,19.834,62312.41500,62369.29322,36.80031,93.67853,308.38114,0.33236,858.05
302,61277.12791,17.998,61277.12791,61340.00501,25.50674,88.38384,192.98449,-0.23687,540.71
368,61222.41548,18.586,61222.41548,61304.16367,10.12802,91.87621,120.10959,-0.25910,340.30
427,61870.23816,21.281,61870.23816,61905.22942,32.85987,67.85113,305.78718,0.08632,850.91
456,62384.38612,19.953,62384.38612,62398.35866,18.30592,32.27846,352.80978,0.38529,980.23
459,62226.16443,19.800,62226.16443,62256.13270,21.14573,51.11400,229.10700,0.29172,640.04
593,61430.22005,18.082,61430.22005,61458.11194,3.65423,31.54612,215.45179,-0.13928,602.49
689,61996.41212,21.982,61996.41212,61996.41257,66.66000,66.66045,194.70839,0.13724,545.45
754,61456.03176,18.316,61456.03176,61456.03373,4.37714,4.37911,245.97301,-0.12542,686.43
923,61021.10916,16.127,61021.10916,61068.04833,1.52980,48.46897,195.25118,-0.37017,546.94
927,61983.17671,21.113,61983.17671,61991.24227,8.82686,16.89242,306.69594,0.16195,853.41
939,60992.01139,18.252,60992.01139,60992.01810,22.60472,22.61143,36.14243,-0.39983,109.39
997,61990.43172,16.680,61990.43172,62016.34230,23.36043,49.27102,0.83116,0.15791,12.29
1094,61164.09161,19.814,61164.09161,61239.06608,13.47514,88.44960,210.94609,-0.29422,590.10
1151,61031.34977,22.761,61031.34977,61040.17653,90.20626,99.03302,316.46476,-0.41670,880.28
1162,61456.02993,20.480,61456.02993,61458.04811,20.26818,22.28635,296.32583,-0.13419,824.90
1163,61315.98779,18.150,61315.98779,61315.99405,15.50776,15.51402,60.48031,-0.20943,176.32
1182,61132.40369,15.040,61132.40369,61193.38488,20.36578,81.34697,30.95365,-0.31638,95.12
1189,62116.32393,22.117,62116.32393,62117.34720,20.12608,21.14935,235.27434,0.23001,657.00
1249,61072.16408,18.021,61072.16408,61126.01446,3.70198,57.55236,334.67998,-0.34160,930.37
1300,61081.21605,15.944,61081.21605,61122.08575,7.83059,48.70029,77.23403,-0.33874,222.39
1411,61339.11415,20.608,61339.11415,61342.03731,3.16573,6.08889,351.32311,-0.18960,976.14
1521,61150.01758,18.169,61150.01758,61163.03086,22.93894,35.95221,190.58089,-0.30772,534.10
1551,62339.42682,21.164,62339.42682,62398.35911,36.32206,95.25435,157.97581,0.34834,444.43
1575,61329.00924,20.563,61329.00924,61365.01795,21.08566,57.09437,81.06396,-0.20526,232.93
1617,61168.36140,18.036,61168.36140,61244.15161,10.39284,86.18305,205.62025,-0.29001,575.46
1667,61274.26261,22.576,61274.26261,61292.27515,51.18302,69.19556,81.95801,-0.25299,235.38
1691,61776.07794,20.339,61776.07794,61839.02899,23.13973,86.09078,328.73535,0.03997,914.02
1731,61124.40117,20.950,61124.40117,61128.41371,94.68249,98.69503,18.31706,-0.36422,60.37
1734,62197.33920,21.668,62197.33920,62197.34009,89.14711,89.14801,311.97918,0.23677,867.94
1757,61277.12791,20.039,61277.12791,61295.01094,8.21879,26.10182,350.04465,-0.22714,972.62
1867,61212.00903,20.211,61212.00903,61212.22572,13.42259,13.63927,73.38983,-0.26687,211.82
1895,61944.43238,17.245,61944.43238,62016.34275,14.84304,86.75341,63.72051,0.13715,185.23
1947,61371.28616,21.532,61371.28616,61371.28661,87.40556,87.40601,334.64625,-0.21873,930.28
1990,61426.05270,14.929,61426.05270,61468.01420,6.46351,48.42501,31.82482,-0.14314,97.52
2009,61096.22715,18.189,61096.22715,61098.21006,1.01032,2.99323,247.51222,-0.32609,690.66
2015,61342.03551,17.345,61342.03551,61365.01795,5.20199,28.18444,187.87552,-0.18911,526.66
2067,61581.02603,22.836,61581.02603,61581.02692,17.68693,17.68783,349.60865,-0.06395,971.42
2269,62041.01847,17.355,62041.01847,62045.03040,0.98093,4.99286,312.97026,0.19853,870.67
2313,61160.99534,13.983,61160.99534,61182.96651,0.47202,22.44319,65.05423,-0.28855,188.90
2360,61772.36144,22.289,61772.36144,61783.36981,84.17429,95.18265,299.05342,0.00448,832.40
2503,61534.97554,18.226,61534.97554,61605.98906,8.49511,79.50862,298.49418,-0.08420,830.86
2644,61511.30086,20.835,61511.30086,61539.21063,35.85081,63.76058,104.77813,-0.11229,298.14
2740,61649.40885,14.539,61649.40885,61649.41448,33.85934,33.86497,33.51936,-0.03531,102.18
2765,61426.05851,17.829,61426.05851,61491.99413,2.95067,68.88628,340.12986,-0.14119,945.36
2803,61413.11595,16.375,61413.11595,61458.04634,0.99046,45.92085,214.50886,-0.14727,599.90
2833,61660.39941,20.942,61660.39941,61660.40882,78.99533,79.00474,297.50780,-0.05404,828.15
2859,61980.42672,20.732,61980.42672,61980.43619,42.42011,42.42958,164.84305,0.14181,463.32
2922,62523.18676,15.566,62523.18676,62554.03088,11.13793,41.98205,57.97645,0.47326,169.44
3078,61120.39768,21.013,61120.39768,61120.40700,31.74059,31.74992,219.17081,-0.32989,612.72
3116,62109.15122,18.571,62109.15122,62163.08931,38.33367,92.27177,57.41751,0.21576,167.90
3276,62227.36707,18.833,62227.36707,62280.31114,12.06179,65.00586,174.04871,0.29761,488.63
3310,62116.35493,22.269,62127.35765,62150.34097,58.14382,81.12714,336.01981,0.21486,934.05
3318,61492.40189,20.447,61492.40189,61492.41131,85.01681,85.02622,30.80075,-0.14990,94.70
3348,61785.20526,22.384,61785.20526,61814.18038,20.32309,49.29821,278.58591,0.04651,776.11
3370,61327.27708,22.780,61327.27708,61327.27798,7.74788,7.74878,321.37419,-0.19877,893.78
3418,62139.26864,15.070,62139.26864,62201.02270,21.90479,83.65885,20.62906,0.24194,66.73
3444,62524.27147,20.315,62524.27147,62526.28761,2.21766,4.23380,316.42879,0.47943,880.18
3447,62524.27325,19.731,62524.27325,62526.28939,78.22121,80.23734,272.35691,0.43305,758.98
3563,61985.97541,14.764,61985.97541,62015.98373,1.77117,31.77949,66.40055,0.16742,192.60
3577,61550.31125,18.152,61550.31125,61624.99950,4.85328,79.54153,92.40332,-0.07377,264.11
3601,61217.99685,20.773,61217.99685,61218.98156,15.67001,16.65472,46.80900,-0.26475,138.72
3618,61922.98556,20.276,61922.98556,61943.96262,24.99244,45.96951,115.41026,0.11970,327.38
3637,61316.38016,17.272,61316.38016,61316.38952,51.44478,51.45414,77.99239,-0.22938,224.48
3648,61456.03086,18.598,61456.03086,61456.03176,6.18631,6.18721,88.94433,-0.12641,254.60
3651,61456.01669,16.252,61456.01669,61456.02295,42.97993,42.98620,75.66933,-0.14677,218.09
3695,61001.35704,18.243,61001.35704,61047.30576,36.48030,82.42901,152.49073,-0.40252,429.35
3747,62455.23110,19.832,62455.23110,62503.18386,25.04571,72.99847,315.50211,0.42349,877.63
3849,61726.32941,20.616,61726.32941,61756.24728,60.18636,90.10423,101.99010,-0.00759,290.47
3874,61237.42989,19.483,61237.42989,61280.40091,15.77658,58.74760,359.65441,-0.25380,999.05
3962,62041.01490,20.794,62041.01490,62045.02995,30.68126,34.69631,250.12739,0.18196,697.85
4000,61753.06595,20.524,61753.06595,61764.04526,4.66544,15.64475,257.79599,0.03748,718.94
4037,62256.12780,18.068,62256.12780,62260.17252,1.20693,5.25165,304.86016,0.32039,848.37
4066,61620.43728,21.740,61620.43728,61620.43772,96.74140,96.74185,101.27346,-0.08573,288.50
4086,61124.40021,21.212,61124.40021,61124.40964,43.45176,43.46120,194.13935,-0.33435,543.88
4111,62116.32531,22.045,62116.32531,62121.35464,75.93712,80.96646,297.98664,0.19872,829.46
4209,61772.36330,20.682,61772.36330,61811.33767,57.59507,96.56945,72.89472,0.01905,210.46
4339,61925.95175,20.163,61925.95175,61925.95219,2.73188,2.73232,292.17483,0.13363,813.48
4403,61315.98538,20.019,61315.98538,61315.99477,6.55427,6.56366,98.32796,-0.20442,280.40
4442,61371.29024,21.485,61371.29024,61401.20605,50.38400,80.29981,316.04896,-0.19800,879.13
4559,61648.40877,18.637,61648.40877,61648.41815,17.97446,17.98383,253.34518,-0.02716,706.70
4567,61044.22951,17.573,61044.22951,61060.05323,5.66139,21.48511,13.37784,-0.35904,46.79
4668,61642.38469,20.485,61642.38469,61701.24395,38.29792,97.15718,314.96299,-0.04160,876.15
4716,60992.01187,18.517,60992.01187,60992.01810,30.93845,30.94468,124.11583,-0.40479,351.32
4750,62486.24615,19.653,62486.24615,62523.18319,16.59295,53.52999,70.80222,0.44734,204.71
4818,61753.06997,22.595,61753.06997,61753.07041,9.12800,9.12844,194.60587,0.03503,545.17
4823,62142.33281,20.575,62142.33281,62162.25841,57.21133,77.13693,253.45162,0.22379,706.99
4923,61885.97573,19.354,61885.97573,61924.03110,9.69713,47.75250,316.71952,0.10773,880.98
4952,61671.98259,17.649,61671.98259,61671.99199,15.57831,15.58771,85.64756,-0.01293,245.53
5026,61864.41586,19.803,61864.41586,61876.39766,69.84500,81.82680,156.55830,0.06280,440.54
5040,61244.14172,18.278,61244.14172,61315.00505,5.46997,76.33330,86.66746,-0.24418,248.34
5052,61524.41286,20.998,61524.41286,61529.40964,34.54186,39.53864,201.08306,-0.10434,562.98
5100,61371.28752,18.583,61371.28752,61371.28797,28.43915,28.43960,202.77221,-0.18576,567.62
5101,61188.37537,19.253,61188.37537,61275.10325,6.29472,93.02260,106.04019,-0.27626,301.61
5125,61316.38064,16.546,61316.38064,61316.39000,54.16712,54.17649,15.07015,-0.23091,51.44
5176,61529.40919,17.339,61529.40919,61529.41056,31.30994,31.31131,69.16112,-0.09981,200.19
5205,61458.04589,11.568,61458.04589,61491.99365,18.19133,52.13909,7.09882,-0.13193,29.52
5247,61956.95385,17.704,61956.95385,62003.97973,25.72100,72.74688,72.52436,0.13806,209.44
5311,62189.19491,18.178,62189.19491,62244.07189,18.88026,73.75724,90.32865,0.27193,258.40
5322,61089.38871,21.224,61089.38871,61116.28612,6.86877,33.76618,310.97698,-0.33344,865.19
5353,61636.41614,20.225,61636.41614,61636.42742,70.41474,70.42602,234.33981,-0.06249,654.43
5561,61104.39024,18.176,61104.39024,61104.39961,51.88467,51.89404,130.98484,-0.35089,370.21
5596,61913.96250,21.383,61913.96250,61917.97014,7.72352,11.73116,329.49405,0.12425,916.11
5630,62339.43574,20.139,62339.43574,62383.40537,39.24177,83.21141,151.65848,0.34664,427.06
5651,61216.04244,20.491,61216.04244,61218.98424,10.97531,13.91711,160.16429,-0.26319,450.45
5711,62003.97060,21.472,62003.97685,62003.97997,10.89890,10.90202,198.17661,0.17235,554.99
5748,61089.38826,21.290,61089.38826,61097.36997,90.62167,98.60339,348.71417,-0.38243,968.96
5782,61315.98562,17.890,61315.98562,61315.99502,2.48213,2.49152,167.39994,-0.20214,470.35
5784,61899.41318,21.770,61899.41318,61901.39338,88.02150,90.00169,87.68468,0.07204,251.13
5811,61849.00309,15.750,61849.00309,61866.01261,6.84365,23.85316,26.88952,0.08895,83.95
5816,61336.25295,21.402,61336.25295,61401.15517,31.39640,96.29862,108.08932,-0.20698,307.25
5837,61943.95032,19.789,61943.95032,61943.95973,14.49068,14.50010,184.54077,0.13708,517.49
5960,62041.01669,11.150,62041.01669,62045.02506,1.01895,5.02731,5.19653,0.19851,24.29
6137,61124.40141,21.697,61124.40141,61128.41059,84.98387,88.99304,68.58710,-0.35854,198.61
6169,61080.02338,20.439,61080.02338,61080.03279,22.44820,22.45761,251.47696,-0.34794,701.56
6181,62554.02599,19.863,62554.02599,62554.02688,14.78963,14.79052,190.01390,0.49007,532.54
6263,61389.35160,19.501,61389.35160,61454.23542,2.42774,67.31156,253.59445,-0.16124,707.38
6281,61673.39419,19.848,61673.39419,61673.39442,92.90045,92.90068,96.63164,-0.05454,275.74
6328,61012.16054,20.909,61012.16054,61018.23492,78.78371,84.85809,145.09756,-0.42135,409.02
6387,61943.95273,17.703,61943.95273,61943.96214,38.30111,38.31052,46.21614,0.12393,137.09
6470,61524.41262,19.827,61524.41262,61524.42198,92.93444,92.94380,144.54723,-0.13656,407.50
6528,61004.35503,21.652,61004.35503,61016.31829,75.70506,87.66832,184.65177,-0.42419,517.79
6578,61577.95763,21.805,61577.95763,61582.95796,8.93725,13.93758,348.80849,-0.06083,969.22
6583,61277.41248,22.307,61277.41248,61315.31545,39.43265,77.33561,64.09739,-0.24457,186.27
6608,61691.28582,16.229,61691.28582,61728.33252,38.07804,75.12474,39.09262,-0.01468,117.50
6620,61154.98291,18.779,61154.98291,61157.96917,3.97829,6.96455,291.05983,-0.29400,810.41
6685,62486.25151,20.566,62486.25151,62554.03444,29.86680,97.64973,127.01140,0.43929,359.28
6853,61943.95249,20.332,61943.95249,61943.96190,8.09778,8.10719,146.79746,0.14062,413.69
6866,62197.33875,22.125,62197.33875,62227.33846,32.37340,62.37310,186.33855,0.26889,522.43
6877,61160.31561,19.920,61160.31561,61182.41586,59.61263,81.71289,118.16670,-0.32292,334.96
6944,61546.37588,21.944,61546.37588,61585.41506,59.11207,98.15125,137.74654,-0.10578,388.80
6962,61241.40439,18.888,61241.40439,61295.30071,34.07669,87.97300,207.50009,-0.26191,580.63
7019,61578.27853,19.276,61578.27853,61624.99950,26.28147,73.00244,199.21441,-0.07018,557.84
7135,61906.32582,19.522,61906.32582,61906.32716,48.69491,48.69625,243.63875,0.09746,680.01
7233,62197.18430,15.902,62197.18430,62228.13056,0.59395,31.54021,134.58705,0.28691,380.11
7366,61339.99896,19.343,61339.99896,61340.00525,21.69290,21.69919,60.99862,-0.19945,177.75
7373,61226.42023,20.347,61226.42023,61287.40116,13.27713,74.25805,296.20507,-0.25862,824.56
7450,62041.02469,17.954,62041.02469,62045.04196,3.42915,7.44642,86.37413,0.19716,247.53
7573,61473.26817,22.542,61473.26817,61476.33697,96.01467,99.08348,129.34020,-0.16661,365.69
7578,61049.04602,15.922,61049.04602,61089.01971,10.95141,50.92509,6.52775,-0.35931,27.95
7645,61163.22041,19.189,61163.22041,61197.10378,4.69385,38.57722,91.39794,-0.28970,261.34
7689,61491.98692,19.767,61491.98692,61491.99317,6.09840,6.10464,132.70434,-0.10653,374.94
7699,61556.42639,19.089,61556.42639,61556.43074,47.83163,47.83598,207.95218,-0.09403,581.87
7706,61890.97190,15.316,61890.97190,61943.96262,0.66056,53.65128,65.14294,0.11546,189.14
7744,61633.36008,21.793,61633.36008,61643.36427,83.44684,93.45102,283.24032,-0.07132,788.91
7756,61492.40262,16.525,61492.40262,61529.41753,56.17749,93.19239,43.35804,-0.13394,129.23
7772,62312.41052,22.208,62312.41052,62325.43555,57.50906,70.53409,31.74052,0.32038,97.29
7779,61420.34570,20.459,61420.34570,61473.19465,44.40938,97.25833,254.40452,-0.16734,709.61
7842,61529.40919,18.364,61529.40919,61529.40940,83.17640,83.17661,25.15119,-0.12841,79.17
8160,61815.29525,21.661,61815.29525,61864.12163,27.89186,76.71824,140.94519,0.05887,397.60
8169,61216.02014,20.003,61216.02014,61220.98057,18.21832,23.17875,141.42929,-0.26732,398.93
8180,62167.36356,19.276,62167.36356,62189.33156,76.01690,97.98490,91.67929,0.22729,262.12
8192,62003.97084,15.425,62003.97084,62003.98021,13.81831,13.82768,41.02941,0.17073,122.83
8199,61792.37096,20.386,61792.37096,61801.37977,89.52052,98.52933,72.97321,0.01252,210.68
8276,61012.08865,20.222,61012.08865,61012.29063,97.32767,97.52965,152.09385,-0.43256,428.26
8415,61889.97466,19.570,61889.97466,61899.06569,1.42190,10.51293,297.97737,0.11449,829.44
8451,62503.18431,15.130,62503.18431,62554.03355,18.30894,69.15818,32.73654,0.45661,100.03
8529,62339.43128,15.694,62339.43128,62374.41496,1.29080,36.27448,95.29748,0.36883,272.07
8557,62503.18030,19.619,62503.18030,62523.18676,13.83236,33.83882,265.32789,0.45934,739.65
8719,61625.42697,15.781,61625.42697,61625.42864,49.47826,49.47993,14.26581,-0.05703,49.23
8794,61192.43932,19.865,61192.43932,61192.43977,88.43132,88.43176,201.41667,-0.32101,563.90
8887,61636.41614,18.810,61636.41614,61636.42550,91.60441,91.61377,215.46383,-0.07412,602.53
8908,61943.95032,20.634,61943.95032,61943.95973,7.93126,7.94067,159.43909,0.14071,448.46
8932,61119.99339,15.522,61119.99339,61120.00308,51.70752,51.71721,50.88612,-0.34171,149.94
8962,61979.96209,20.375,61979.96525,61979.96841,6.69363,6.69679,254.28560,0.16135,709.29
8980,62121.35191,18.759,62121.35191,62179.31832,41.32222,99.28863,191.69741,0.22093,537.17
8989,61990.41907,22.330,61990.41907,61999.42063,83.57798,92.57954,139.16757,0.12458,392.71
8997,61772.36144,20.611,61772.36144,61804.36759,66.82655,98.83269,167.07227,0.01399,469.45
9210,62374.41496,19.569,62374.41496,62455.23733,3.80510,84.62746,340.37085,0.38797,946.02
9215,61560.12923,20.629,61560.12923,61637.98555,16.83411,94.69044,267.82396,-0.07496,746.52
9287,61060.05549,17.464,61060.05549,61120.00114,6.24771,66.19337,201.79340,-0.35014,564.93
9332,61511.30131,19.493,61511.30131,61578.25979,27.96126,94.91973,136.23816,-0.10794,384.65
9334,61116.37923,21.346,61116.37923,61120.37458,84.95095,88.94630,236.40504,-0.36322,660.11
9335,61843.16562,19.425,61843.16562,61900.14842,24.30553,81.28833,298.17927,0.07614,829.99
9377,61080.02507,16.660,61080.02507,61080.03134,1.88997,1.89625,62.88383,-0.33598,182.93
9423,62212.30860,15.981,62212.30860,62286.15782,2.51738,76.36659,73.18052,0.29445,211.25
9456,61812.36662,17.617,61812.36662,61856.38298,40.30024,84.31660,73.64547,0.05045,212.53
9468,61295.16573,19.421,61295.16573,61341.04049,12.33238,58.20714,200.22717,-0.21932,560.62
9601,61241.44052,20.458,61241.44052,61280.40562,53.16284,92.12794,70.28852,-0.27273,203.29
9609,61524.41214,20.774,61524.41214,61524.42174,80.47920,80.48880,131.90621,-0.12968,372.74
9737,61577.95175,19.674,61577.95175,61577.95341,14.20917,14.21082,64.95596,-0.06373,188.63
9752,61377.33378,19.334,61377.33378,61430.28737,42.86726,95.82085,115.53378,-0.19043,327.72
9826,61999.41706,21.922,61999.41706,62016.36331,69.07610,86.02236,327.42765,0.13757,910.43
9841,61990.42279,19.196,61990.42279,61999.42063,49.92001,58.91785,76.36823,0.14319,220.01
9866,61089.01708,9.408,61089.01708,61089.01828,16.52836,16.52956,0.20558,-0.33926,10.57
10066,62008.97901,14.872,62008.97856,62018.01566,0.30426,9.34136,142.69865,0.18103,402.42
10068,62197.34054,17.629,62197.34054,62227.33890,7.11656,37.11493,79.44663,0.28327,228.48
10113,62199.19558,21.420,62199.19558,62202.14555,17.91508,20.86506,309.84029,0.27817,862.06
10225,61434.33859,20.948,61434.33859,61483.24509,46.12364,95.03014,260.77590,-0.16053,727.13
10237,61990.42279,20.258,61990.42279,62045.33739,33.46604,88.38064,63.76808,0.15230,185.36
10302,61028.04399,20.458,61028.04399,61072.03826,21.86542,65.85969,219.94575,-0.37806,614.85
10366,62501.34895,18.294,62501.34895,62555.23396,3.66400,57.54901,285.17671,0.46444,794.24
10410,61012.09962,21.069,61012.09962,61012.10911,66.01139,66.02088,182.43699,-0.41374,511.70
10423,61458.04589,16.708,61458.04589,61491.99365,5.90709,39.85485,95.06181,-0.12515,271.42
10434,61387.04547,20.069,61387.04547,61411.05912,35.67973,59.69338,107.17942,-0.18101,304.74
10562,61922.97977,21.892,61922.97977,61922.98066,19.44777,19.44866,291.40886,0.12276,811.37
10639,61578.27720,17.857,61578.27720,61606.18949,16.07200,43.98429,111.38001,-0.06457,316.30
10670,61027.34760,22.327,61027.34760,61031.34154,88.36205,92.35599,70.53572,-0.41799,203.97
10695,62227.13925,17.327,62227.13925,62307.96065,15.08880,95.91020,40.01553,0.29575,120.04
10759,62189.33111,22.126,62189.33111,62199.33645,25.93989,35.94523,324.16889,0.26800,901.46
10937,61786.31192,21.615,61786.31192,61786.31281,92.42581,92.42670,222.28720,0.00761,621.29
10942,62195.04652,19.562,62195.04652,62195.04697,43.22507,43.22551,170.78849,0.26143,479.67
10950,61891.42855,20.305,61891.42855,61901.39294,82.19544,92.15983,138.03872,0.07085,389.61
10980,61890.97146,16.812,61890.97146,61922.98602,1.39762,33.41218,121.62123,0.11506,344.46
11053,61068.03142,16.755,61068.03142,61072.03634,11.12812,15.13304,150.77143,-0.34833,424.62
11214,61900.39373,22.819,61900.39373,61901.39472,62.58810,63.58909,56.14055,0.08655,164.39
11251,61870.34191,19.209,61870.34191,61872.30431,0.82189,2.78429,280.98161,0.10401,782.70
11324,61956.95653,17.009,61956.95653,61982.97756,8.83287,34.85390,53.78038,0.14741,157.90
11330,62041.01847,18.251,62041.01847,62045.03040,12.90267,16.91460,218.74939,0.19187,611.56
11443,61859.40582,15.106,61859.40582,61859.40997,93.89288,93.89703,18.21435,0.04686,60.09
11483,61633.33894,20.833,61633.33894,61708.19996,23.71641,98.57743,251.62753,-0.03856,701.98
11488,61031.34932,20.950,61031.34932,61040.17563,86.33308,95.15939,83.94966,-0.41438,240.86
11713,61405.04819,17.586,61405.04819,61427.05200,2.15236,24.15617,126.48825,-0.15239,357.84
11721,62106.34487,21.510,62106.34487,62143.33029,46.08853,83.07395,197.23707,0.20984,552.40
11765,61124.40117,16.578,61124.40117,61124.41085,89.15456,89.16424,24.58492,-0.36098,77.61
11806,61551.43445,17.593,61551.43445,61640.20213,6.81054,95.57822,219.89095,-0.07423,614.70
11839,61719.03908,11.952,61719.03908,61727.08032,5.10695,13.14818,5.68353,0.01859,25.63
11896,61637.98242,15.414,61637.98242,61671.99199,2.42791,36.43748,123.33974,-0.02435,349.18
11978,61538.99537,15.754,61538.99537,61577.95341,5.50358,44.46162,90.09044,-0.08034,257.75
12000,61625.00263,18.989,61625.00263,61625.00308,1.15288,1.15332,186.50365,-0.03076,522.89
12053,62339.42682,18.260,62339.42682,62360.43319,64.95372,85.96010,157.98914,0.33170,444.47
12196,61943.95032,19.844,61943.95032,61943.95973,49.86846,49.87787,52.60604,0.11754,154.67
12219,61783.36936,21.193,61783.36936,61784.37079,91.42523,92.42665,248.85547,0.00654,694.35
12280,61272.41527,14.568,61272.41527,61276.42461,32.63751,36.64685,14.55314,-0.24355,50.02
12356,61593.28409,19.785,61593.28409,61655.11908,25.28825,87.12324,337.85440,-0.06139,939.10
12375,61188.37537,19.748,61188.37537,61237.35572,33.17486,82.15520,68.31462,-0.29160,197.87
12379,62189.33245,17.159,62189.33245,62224.31915,0.42082,35.40752,91.61334,0.28252,261.94
12398,61922.98333,18.133,61922.98333,61943.95973,14.05103,35.02743,33.75111,0.12574,102.82
12472,61304.39162,20.396,61304.39162,61304.40102,77.09711,77.10651,77.79547,-0.25060,223.94
12496,61388.19182,16.923,61388.19182,61426.04645,3.38030,41.23493,164.00320,-0.16242,461.01
12574,62041.01446,18.581,62041.01446,62045.03173,28.05868,32.07595,218.66763,0.18342,611.34
12578,61524.42860,18.650,61524.42860,61537.43076,71.07780,84.07995,100.29276,-0.12448,285.81
12579,61028.03299,20.655,61028.03299,61028.04238,80.58452,80.59392,168.81665,-0.41292,474.25
12581,61980.42672,17.110,61980.42672,61980.43619,47.08216,47.09163,64.27591,0.13923,186.76
12701,62369.42289,20.168,62369.42289,62374.41541,67.24475,72.23728,258.80025,0.34780,721.70
12736,61694.24882,21.122,61694.24882,61715.06951,10.29965,31.12034,113.00717,0.00216,320.77
12810,61406.07851,18.306,61406.07851,61472.01338,6.17500,72.10987,258.10197,-0.15404,719.78
12824,61116.39241,20.887,61116.39241,61172.03204,37.30724,92.94688,236.49148,-0.33543,660.35
12912,61811.33678,15.928,61811.33678,61901.27203,0.38254,90.31779,104.33557,0.07180,296.92
12919,61512.03754,22.431,61512.03754,61513.99965,9.64011,11.60222,228.21144,-0.09744,637.58
13006,61193.10511,22.345,61193.10511,61197.10743,22.92221,26.92453,210.65882,-0.28304,589.31
13152,61900.26815,20.980,61900.26815,61906.32492,7.15726,13.21402,142.99935,0.11701,403.25
13376,62041.01401,17.601,62041.01401,62045.03750,8.35730,12.38079,74.05636,0.19441,213.65
13532,61183.21766,19.769,61183.21766,61194.23539,8.92520,19.94293,73.04808,-0.28070,210.88
13593,61990.42279,20.268,61990.42279,61999.42063,58.37129,67.36912,44.95464,0.13852,133.63
13741,62139.26864,17.599,62139.26864,62201.02270,9.44680,71.20085,215.39482,0.24897,602.34
13769,61944.43862,18.943,61944.43862,61990.42234,51.93174,97.91545,126.55392,0.11667,358.02
