sid,n_filters_detected
6691,0
6692,3
6693,0
6694,3
6695,1
6696,3
6697,5
6698,0
6699,2
6700,2
6701,6
6702,0
6703,0
6704,0
6705,0
6706,1
6707,2
6708,0
6709,0
6710,6
6711,3
6712,4
6713,3
6714,1
6715,2
6716,2
6717,0
6718,5
6719,0
6720,2
6721,0
6722,0
6723,0
6724,4
6725,2
6726,0
6727,1
6728,0
6729,4
6730,0
6731,3
6732,2
6733,0
6734,6
6735,1
6736,3
6737,0
6738,0
6739,0
6740,1
6741,2
6742,0
6743,0
6744,0
6745,1
6746,1
6747,0
6748,0
6749,0
6750,0
6751,5
6752,2
6753,0
6754,1
6755,0
6756,0
6757,2
6758,4
6759,5
6760,2
6761,2
6762,0
6763,0
6764,0
6765,0
6766,0
6767,0
6768,0
6769,0
6770,3
6771,5
6772,1
6773,2
6774,2
6775,0
6776,0
6777,2
6778,1
6779,0
6780,0
6781,0
6782,1
6783,0
6784,0
6785,0
6786,4
6787,1
6788,0
6789,3
6790,0
6791,0
6792,0
6793,0
6794,0
6795,0
6796,1
6797,0
6798,2
6799,0
6800,1
6801,0
6802,0
6803,0
6804,2
6805,2
6806,0
6807,0
6808,2
6809,0
6810,0
6811,0
6812,6
6813,1
6814,0
6815,0
6816,6
6817,0
6818,5
6819,0
6820,0
6821,0
6822,5
6823,4
6824,0
6825,1
6826,0
6827,0
6828,0
6829,1
6830,3
6831,0
6832,0
6833,0
6834,0
6835,0
6836,1
6837,0
6838,0
6839,2
6840,0
6841,0
6842,0
6843,0
6844,2
6845,0
6846,2
6847,0
6848,6
6849,2
6850,5
6851,4
6852,0
6853,1
6854,0
6855,0
6856,0
6857,2
6858,1
6859,0
6860,4
6861,4
6862,2
6863,3
6864,0
6865,1
6866,0
6867,0
6868,2
6869,5
6870,3
6871,3
6872,4
6873,0
6874,3
6875,2
6876,4
6877,2
6878,0
6879,4
6880,4
6881,6
6882,1
6883,0
6884,0
6885,0
6886,0
6887,1
6888,2
6889,0
6890,0
6891,1
6892,0
6893,2
6894,0
6895,0
6896,2
6897,1
6898,0
6899,2
6900,2
6901,0
6902,0
6903,0
6904,0
6905,2
6906,6
6907,4
6908,1
6909,4
6910,2
6911,0
6912,3
6913,0
6914,0
6915,2
6916,0
6917,4
6918,0
6919,2
6920,1
6921,4
6922,2
6923,4
6924,0
6925,3
6926,0
6927,0
6928,1
6929,1
6930,2
6931,0
6932,3
6933,3
6934,0
6935,3
6936,3
6937,4
6938,0
6939,1
6940,2
6941,0
6942,0
6943,4
6944,0
6945,0
6946,0
6947,3
6948,2
6949,2
6950,0
6951,1
6952,4
6953,0
6954,0
6955,1
6956,0
6957,0
6958,3
6959,0
6960,1
6961,2
6962,0
6963,1
6964,2
6965,2
6966,4
6967,4
6968,0
6969,0
6970,2
6971,2
6972,1
6973,4
6974,0
6975,1
6976,0
6977,3
6978,2
6979,0
6980,4
6981,0
6982,3
6983,0
6984,0
6985,0
6986,5
6987,6
6988,0
6989,0
6990,0
6991,4
6992,0
6993,1
6994,1
6995,0
6996,0
6997,3
6998,0
6999,0
7000,4
7001,0
7002,3
7003,0
7004,0
7005,6
7006,4
7007,0
7008,0
7009,3
7010,0
7011,0
7012,2
7013,4
7014,0
7015,0
7016,0
7017,6
7018,0
7019,3
7020,2
7021,4
7022,1
7023,0
7024,2
7025,0
7026,0
7027,5
7028,1
7029,0
7030,2
7031,3
7032,0
7033,4
7034,4
7035,1
7036,5
7037,1
7038,0
7039,0
7040,0
7041,2
7042,4
7043,1
7044,3
7045,0
7046,3
7047,0
7048,0
7049,0
7050,1
7051,0
7052,0
7053,3
7054,3
7055,3
7056,4
7057,0
7058,1
7059,4
7060,2
7061,0
7062,0
7063,0
7064,5
7065,2
7066,0
7067,0
7068,0
7069,1
7070,0
7071,0
7072,4
7073,0
7074,3
7075,0
7076,0
7077,0
7078,2
7079,0
7080,0
7081,2
7082,0
7083,0
7084,4
7085,0
7086,0
7087,0
7088,0
7089,1
7090,2
7091,0
7092,6
7093,0
7094,0
7095,5
7096,1
7097,0
7098,1
7099,4
7100,2
7101,0
7102,1
7103,0
7104,1
7105,5
7106,0
7107,0
7108,0
7109,0
7110,0
7111,3
7112,0
7113,2
7114,1
7115,4
7116,5
7117,0
7118,3
7119,0
7120,0
7121,0
7122,0
7123,2
7124,2
7125,1
7126,0
7127,2
7128,6
7129,0
7130,4
7131,3
7132,0
7133,1
7134,0
7135,3
7136,1
7137,1
7138,3
7139,1
7140,0
7141,2
7142,2
7143,1
7144,0
7145,0
7146,4
7147,0
7148,4
7149,0
7150,2
7151,0
7152,5
7153,0
7154,3
7155,0
7156,0
7157,2
7158,1
7159,2
7160,5
7161,0
7162,0
7163,3
7164,1
7165,4
7166,0
7167,0
7168,4
7169,3
7170,0
7171,2
7172,0
7173,0
7174,2
7175,3
7176,2
7177,1
7178,5
7179,2
7180,0
7181,0
7182,0
7183,0
7184,0
7185,3
7186,0
7187,5
7188,0
7189,4
7190,0
7191,4
7192,3
7193,0
7194,0
7195,4
7196,0
7197,3
7198,0
7199,3
7200,0
7201,0
7202,1
7203,0
7204,0
7205,6
7206,1
7207,0
7208,1
7209,0
7210,5
7211,3
7212,0
7213,0
7214,0
7215,1
7216,0
7217,0
7218,2
7219,0
7220,4
7221,4
7222,0
7223,0
7224,0
7225,2
7226,0
7227,4
7228,0
7229,4
7230,1
7231,0
7232,2
7233,0
7234,0
7235,0
7236,0
7237,0
7238,0
7239,2
7240,0
7241,0
7242,0
7243,0
7244,0
7245,0
7246,0
7247,0
7248,6
7249,6
7250,0
7251,3
7252,0
7253,1
7254,0
7255,0
7256,0
7257,0
7258,1
7259,0
7260,5
7261,2
7262,5
7263,0
7264,0
7265,0
7266,0
7267,4
7268,0
7269,0
7270,1
7271,1
7272,0
7273,4
7274,3
7275,0
7276,0
7277,2
7278,0
7279,1
7280,3
7281,1
7282,0
7283,0
7284,3
7285,0
7286,0
7287,0
7288,0
7289,1
7290,2
7291,0
7292,0
7293,2
7294,1
7295,2
7296,0
7297,0
7298,6
7299,0
7300,1
7301,3
7302,0
7303,4
7304,0
7305,5
7306,3
7307,0
7308,0
7309,0
7310,0
7311,0
7312,0
7313,0
7314,0
7315,1
7316,6
7317,0
7318,0
7319,0
7320,1
7321,2
7322,0
7323,3
7324,3
7325,1
7326,0
7327,0
7328,0
7329,0
7330,0
7331,0
7332,4
7333,0
7334,0
7335,0
7336,0
7337,0
7338,1
7339,0
7340,1
7341,0
7342,5
7343,2
7344,3
7345,0
7346,0
7347,2
7348,0
7349,0
7350,2
7351,2
7352,0
7353,0
7354,1
7355,2
7356,0
7357,3
7358,2
7359,0
7360,0
7361,0
7362,0
7363,0
7364,1
7365,6
7366,5
7367,0
7368,0
7369,0
7370,3
7371,2
7372,0
7373,5
7374,0
7375,0
7376,1
7377,0
7378,0
7379,0
7380,6
7381,3
7382,0
7383,3
7384,0
7385,0
7386,2
7387,3
7388,0
7389,0
7390,0
7391,2
7392,2
7393,0
7394,3
7395,4
7396,3
7397,2
7398,0
7399,0
7400,0
7401,0
7402,5
7403,0
7404,0
7405,0
7406,0
7407,0
7408,0
7409,0
7410,0
7411,3
7412,2
7413,1
7414,0
7415,0
7416,0
7417,0
7418,2
7419,0
7420,4
7421,0
7422,4
7423,0
7424,2
7425,0
7426,2
7427,2
7428,0
7429,4
7430,0
7431,2
7432,4
7433,5
7434,0
7435,3
7436,5
7437,0
7438,3
7439,6
7440,0
7441,0
7442,2
7443,2
7444,0
7445,0
7446,2
7447,0
7448,0
7449,0
7450,3
7451,3
7452,1
7453,0
7454,0
7455,2
7456,5
7457,2
7458,4
7459,0
7460,3
7461,0
7462,3
7463,3
7464,1
7465,0
7466,0
7467,4
7468,0
7469,4
7470,1
7471,2
7472,2
7473,0
7474,0
7475,0
7476,2
7477,4
7478,0
7479,0
7480,0
7481,5
7482,0
7483,0
7484,0
7485,0
7486,2
7487,0
7488,0
7489,0
7490,1
7491,2
7492,0
7493,6
7494,0
7495,3
7496,1
7497,0
7498,0
7499,0
7500,0
7501,0
7502,0
7503,2
7504,1
7505,2
7506,3
7507,0
7508,0
7509,0
7510,0
7511,0
7512,0
7513,4
7514,2
7515,0
7516,3
7517,5
7518,0
7519,2
7520,2
7521,0
7522,0
7523,4
7524,0
7525,0
7526,3
7527,0
7528,0
7529,0
7530,0
7531,0
7532,3
7533,3
7534,0
7535,0
7536,0
7537,2
7538,0
7539,1
7540,2
7541,4
7542,0
7543,5
7544,0
7545,0
7546,0
7547,0
7548,2
7549,4
7550,0
7551,0
7552,2
7553,3
7554,0
7555,0
7556,2
7557,0
7558,2
7559,0
7560,0
7561,0
7562,3
7563,0
7564,0
7565,0
7566,4
7567,4
7568,1
7569,0
7570,0
7571,1
7572,0
7573,6
7574,4
7575,2
7576,3
7577,2
7578,1
7579,0
7580,0
7581,0
7582,0
7583,4
7584,5
7585,0
7586,1
7587,5
7588,0
7589,3
7590,0
7591,5
7592,1
7593,0
7594,3
7595,0
7596,0
7597,0
7598,2
7599,0
7600,0
7601,0
7602,3
7603,0
7604,0
7605,0
7606,3
7607,1
7608,4
7609,4
7610,2
7611,3
7612,0
7613,0
7614,6
7615,0
7616,0
7617,3
7618,0
7619,0
7620,0
7621,1
7622,4
7623,0
7624,3
7625,0
7626,6
7627,2
7628,0
7629,0
7630,0
7631,0
7632,4
7633,2
7634,3
7635,2
7636,1
7637,0
7638,5
7639,4
7640,0
7641,0
7642,3
7643,0
7644,0
7645,5
7646,1
7647,6
7648,0
7649,2
7650,1
7651,2
7652,4
7653,1
7654,0
7655,0
7656,2
7657,0
7658,5
7659,2
7660,0
7661,0
7662,0
7663,1
7664,0
7665,2
7666,2
7667,0
7668,3
7669,0
7670,1
7671,1
7672,0
7673,0
7674,0
7675,0
7676,1
7677,0
7678,5
7679,1
7680,0
7681,0
7682,5
7683,3
7684,0
7685,0
7686,0
7687,1
7688,5
7689,0
7690,5
7691,2
7692,3
7693,2
7694,0
7695,0
7696,0
7697,2
7698,3
7699,0
7700,0
7701,1
7702,0
7703,0
7704,0
7705,2
7706,0
7707,0
7708,0
7709,0
7710,0
7711,4
7712,0
7713,4
7714,0
7715,3
7716,0
7717,2
7718,0
7719,0
7720,6
7721,0
7722,1
7723,2
7724,0
7725,0
7726,1
7727,0
7728,0
7729,5
7730,0
7731,0
7732,0
7733,0
7734,0
7735,4
7736,2
7737,2
7738,0
7739,0
7740,0
7741,0
7742,1
7743,3
7744,0
7745,0
7746,0
7747,1
7748,0
7749,5
7750,0
7751,0
7752,0
7753,0
7754,0
7755,0
7756,0
7757,1
7758,1
7759,0
7760,0
7761,2
7762,0
7763,0
7764,3
7765,3
7766,1
7767,0
7768,0
7769,0
7770,6
7771,1
7772,0
7773,0
7774,0
7775,0
7776,0
7777,0
7778,3
7779,2
7780,0
7781,0
7782,4
7783,3
7784,6
7785,3
7786,1
7787,2
7788,5
7789,0
7790,0
7791,0
7792,2
7793,2
7794,4
7795,4
7796,3
7797,0
7798,0
7799,4
7800,0
7801,0
7802,0
7803,0
7804,3
7805,0
7806,0
7807,3
7808,0
7809,3
7810,0
7811,0
7812,2
7813,1
7814,3
7815,4
7816,0
7817,6
7818,0
7819,1
7820,0
7821,5
7822,4
7823,1
7824,0
7825,2
7826,0
7827,4
7828,1
7829,0
7830,0
7831,5
7832,0
7833,0
7834,0
7835,0
7836,0
7837,0
7838,3
7839,1
7840,0
7841,0
7842,5
7843,0
7844,0
7845,0
7846,0
7847,2
7848,0
7849,0
7850,2
7851,0
7852,0
7853,2
7854,0
7855,3
7856,0
7857,1
7858,0
7859,2
7860,0
7861,0
7862,0
7863,3
7864,0
7865,0
7866,2
7867,5
7868,3
7869,3
7870,0
7871,1
7872,0
7873,0
7874,0
7875,0
7876,0
7877,4
7878,0
7879,1
7880,0
7881,0
7882,0
7883,0
7884,6
7885,0
7886,3
7887,0
7888,0
7889,0
7890,0
7891,0
7892,2
7893,3
7894,3
7895,5
7896,0
7897,0
7898,0
7899,4
7900,1
7901,2
7902,0
7903,2
7904,1
7905,0
7906,3
7907,3
7908,1
7909,0
7910,5
7911,6
7912,0
7913,0
7914,0
7915,0
7916,3
7917,1
7918,5
7919,0
7920,1
7921,4
7922,0
7923,5
7924,0
7925,4
7926,0
7927,0
7928,0
7929,0
7930,1
7931,3
7932,0
7933,2
7934,3
7935,0
7936,2
7937,0
7938,5
7939,1
7940,0
7941,0
7942,3
7943,3
7944,0
7945,0
7946,0
7947,2
7948,2
7949,2
7950,0
7951,3
7952,0
7953,0
7954,0
7955,1
7956,0
7957,3
7958,3
7959,3
7960,1
7961,0
7962,0
7963,0
7964,0
7965,2
7966,0
7967,1
7968,0
7969,1
7970,0
7971,2
7972,0
7973,5
7974,0
7975,2
7976,0
7977,4
7978,0
7979,0
7980,1
7981,5
7982,3
7983,3
7984,0
7985,0
7986,0
7987,0
7988,0
7989,0
7990,6
7991,3
7992,0
7993,5
7994,5
7995,2
7996,4
7997,4
7998,3
7999,0
8000,0
8001,1
8002,2
8003,0
8004,4
8005,4
8006,0
8007,0
8008,3
8009,0
8010,1
8011,4
8012,0
8013,0
8014,1
8015,0
8016,1
8017,0
8018,0
8019,0
8020,0
8021,0
8022,2
8023,0
8024,0
8025,1
8026,6
8027,0
8028,0
8029,0
8030,5
8031,0
8032,3
8033,2
8034,5
8035,0
8036,0
8037,0
8038,0
8039,0
8040,0
8041,0
8042,0
8043,0
8044,1
8045,0
8046,0
8047,0
8048,0
8049,0
8050,2
8051,5
8052,0
8053,0
8054,3
8055,0
8056,2
8057,0
8058,1
8059,4
8060,0
8061,0
8062,0
8063,0
8064,2
8065,0
8066,0
8067,2
8068,6
8069,0
8070,0
8071,1
8072,3
8073,2
8074,0
8075,0
8076,1
8077,0
8078,0
8079,0
8080,2
8081,1
8082,3
8083,0
8084,0
8085,0
8086,1
8087,0
8088,2
8089,4
8090,0
8091,4
8092,5
8093,0
8094,5
8095,0
8096,0
8097,5
8098,2
8099,2
8100,0
8101,4
8102,0
8103,0
8104,3
8105,0
8106,0
8107,3
8108,2
8109,3
8110,1
8111,2
8112,0
8113,1
8114,0
8115,0
8116,4
8117,2
8118,2
8119,3
8120,0
8121,6
8122,0
8123,0
8124,2
8125,0
8126,1
8127,0
8128,2
8129,4
8130,0
8131,2
8132,0
8133,0
8134,0
8135,4
8136,0
8137,0
8138,1
8139,0
8140,0
8141,0
8142,0
8143,0
8144,3
8145,0
8146,0
8147,4
8148,0
8149,5
8150,0
8151,0
8152,0
8153,0
8154,0
8155,3
8156,0
8157,3
8158,0
8159,6
8160,5
8161,0
8162,0
8163,0
8164,0
8165,0
8166,0
8167,2
8168,3
8169,0
8170,0
8171,0
8172,0
8173,3
8174,0
8175,0
8176,0
8177,4
8178,0
8179,0
8180,2
8181,5
8182,0
8183,3
8184,3
8185,0
8186,0
8187,3
8188,0
8189,0
8190,2
8191,0
8192,0
8193,0
8194,0
8195,4
8196,0
8197,3
8198,0
8199,3
8200,0
8201,1
8202,0
8203,1
8204,0
8205,1
8206,0
8207,0
8208,1
8209,6
8210,3
8211,2
8212,2
8213,3
8214,0
8215,0
8216,1
8217,4
8218,3
8219,0
8220,3
8221,0
8222,0
8223,1
8224,4
8225,0
8226,4
8227,1
8228,6
8229,1
8230,0
8231,0
8232,0
8233,0
8234,0
8235,0
8236,0
8237,2
8238,0
8239,0
8240,1
8241,0
8242,3
8243,0
8244,1
8245,0
8246,0
8247,6
8248,0
8249,2
8250,0
8251,3
8252,0
8253,1
8254,0
8255,3
8256,0
8257,0
8258,4
8259,0
8260,4
8261,4
8262,0
8263,0
8264,3
8265,0
8266,0
8267,0
8268,0
8269,0
8270,5
8271,0
8272,0
8273,0
8274,0
8275,0
8276,3
8277,0
8278,0
8279,0
8280,0
8281,2
8282,1
8283,0
8284,0
8285,0
8286,1
8287,0
8288,0
8289,4
8290,0
8291,3
8292,2
8293,0
8294,0
8295,1
8296,0
8297,1
8298,0
8299,1
8300,6
8301,0
8302,0
8303,4
8304,5
8305,2
8306,0
8307,6
8308,2
8309,0
8310,3
8311,0
8312,0
8313,4
8314,0
8315,0
8316,0
8317,0
8318,1
8319,0
8320,0
8321,3
8322,0
8323,0
8324,0
8325,0
8326,1
8327,0
8328,6
8329,2
8330,2
8331,0
8332,0
8333,3
8334,3
8335,2
8336,0
8337,3
8338,3
8339,0
8340,0
8341,1
8342,0
8343,0
8344,1
8345,0
8346,0
8347,0
8348,4
8349,0
8350,0
8351,0
8352,0
8353,1
8354,0
8355,2
8356,2
8357,0
8358,3
8359,0
8360,0
8361,0
8362,0
8363,3
8364,0
8365,0
8366,4
8367,0
8368,3
8369,3
8370,2
8371,1
8372,2
8373,2
8374,0
8375,5
8376,0
8377,0
8378,0
8379,3
8380,3
8381,0
8382,0
8383,0
8384,0
8385,3
8386,0
8387,1
8388,1
8389,0
8390,0
8391,4
8392,0
8393,0
8394,0
8395,5
8396,0
8397,3
8398,1
8399,0
8400,3
8401,0
8402,0
8403,0
8404,0
8405,0
8406,0
8407,0
8408,1
8409,5
8410,0
8411,1
8412,1
8413,2
8414,0
8415,0
8416,0
8417,0
8418,0
8419,0
8420,2
8421,0
8422,2
8423,0
8424,1
8425,0
8426,2
8427,1
8428,1
8429,1
8430,0
8431,1
8432,3
8433,4
8434,0
8435,0
8436,5
8437,0
8438,3
8439,0
8440,0
8441,1
8442,4
8443,3
8444,1
8445,0
8446,0
8447,0
8448,3
8449,2
8450,0
8451,0
8452,2
8453,0
8454,0
8455,1
8456,0
8457,0
8458,3
8459,1
8460,1
8461,3
8462,4
8463,3
8464,4
8465,0
8466,6
8467,0
8468,0
8469,0
8470,0
8471,0
8472,5
8473,0
8474,0
8475,1
8476,0
8477,0
8478,2
8479,4
8480,6
8481,0
8482,0
8483,0
8484,0
8485,2
8486,3
8487,4
8488,6
8489,2
8490,0
8491,2
8492,4
8493,0
8494,0
8495,0
8496,0
8497,0
8498,4
8499,0
8500,0
8501,5
8502,0
8503,0
8504,0
8505,0
8506,1
8507,0
8508,2
8509,0
8510,3
8511,1
8512,6
8513,3
8514,2
8515,0
8516,0
8517,1
8518,3
8519,0
8520,0
8521,1
8522,0
8523,0
8524,3
8525,0
8526,0
8527,0
8528,0
8529,0
8530,0
8531,0
8532,0
8533,2
8534,2
8535,3
8536,2
8537,2
8538,0
8539,0
8540,0
8541,1
8542,1
8543,5
8544,4
8545,3
8546,0
8547,3
8548,2
8549,1
8550,5
8551,6
8552,0
8553,0
8554,4
8555,0
8556,0
8557,0
8558,0
8559,0
8560,0
8561,5
8562,3
8563,4
8564,5
8565,0
8566,0
8567,0
8568,0
8569,2
8570,0
8571,2
8572,2
8573,0
8574,4
8575,1
8576,0
8577,1
8578,2
8579,0
8580,0
8581,4
8582,0
8583,5
8584,2
8585,6
8586,1
8587,2
8588,2
8589,0
8590,1
8591,0
8592,0
8593,0
8594,2
8595,0
8596,0
8597,1
8598,0
8599,0
8600,0
8601,2
8602,0
8603,2
8604,0
8605,0
8606,1
8607,0
8608,0
8609,0
8610,0
8611,2
8612,0
8613,0
8614,3
8615,3
8616,2
8617,0
8618,0
8619,4
8620,0
8621,2
8622,3
8623,0
8624,0
8625,3
8626,0
8627,0
8628,3
8629,0
8630,3
8631,0
8632,2
8633,2
8634,0
8635,0
8636,4
8637,0
8638,0
8639,0
8640,4
8641,0
8642,3
8643,0
8644,1
8645,0
8646,4
8647,0
8648,0
8649,1
8650,0
8651,4
8652,0
8653,2
8654,0
8655,0
8656,0
8657,0
8658,1
8659,2
8660,1
8661,1
8662,2
8663,0
8664,0
8665,4
8666,0
8667,0
8668,6
8669,2
8670,0
8671,4
8672,4
8673,0
8674,0
8675,0
8676,0
8677,2
8678,1
8679,0
8680,1
8681,3
8682,0
8683,0
8684,1
8685,1
8686,0
8687,1
8688,0
8689,5
8690,5
8691,3
8692,0
8693,1
8694,0
8695,0
8696,0
8697,0
8698,2
8699,0
8700,3
8701,0
8702,1
8703,0
8704,5
8705,2
8706,3
8707,2
8708,3
8709,0
8710,1
8711,4
8712,1
8713,0
8714,2
8715,3
8716,1
8717,3
8718,0
8719,1
8720,4
8721,0
8722,0
8723,0
8724,0
8725,0
8726,0
8727,4
8728,0
8729,0
8730,2
8731,0
8732,0
8733,0
8734,1
8735,0
8736,0
8737,1
8738,0
8739,2
8740,0
8741,0
8742,2
8743,3
8744,0
8745,5
8746,1
8747,0
8748,6
8749,4
8750,0
8751,3
8752,0
8753,0
8754,1
8755,3
8756,4
8757,1
8758,2
8759,0
8760,0
8761,0
8762,0
8763,0
8764,0
8765,0
8766,0
8767,3
8768,0
8769,0
8770,1
8771,0
8772,0
8773,0
8774,4
8775,0
8776,0
8777,1
8778,6
8779,3
8780,5
8781,3
8782,3
8783,0
8784,0
8785,0
8786,0
8787,0
8788,4
8789,0
8790,0
8791,0
8792,0
8793,0
8794,3
8795,4
8796,4
8797,3
8798,0
8799,0
8800,4
8801,0
8802,2
8803,2
8804,3
8805,3
8806,0
8807,5
8808,2
8809,0
8810,0
8811,0
8812,0
8813,1
8814,0
8815,0
8816,1
8817,0
8818,0
8819,0
8820,4
8821,1
8822,0
8823,3
8824,1
8825,0
8826,4
8827,1
8828,0
8829,1
8830,0
8831,0
8832,0
8833,0
8834,0
8835,0
8836,0
8837,2
8838,0
8839,2
8840,0
8841,2
8842,1
8843,5
8844,2
8845,5
8846,0
8847,4
8848,2
8849,3
8850,4
8851,2
8852,0
8853,6
8854,3
8855,3
8856,4
8857,0
8858,4
8859,3
8860,0
8861,2
8862,3
8863,6
8864,1
8865,4
8866,0
8867,0
8868,2
8869,4
8870,0
8871,0
8872,0
8873,4
8874,0
8875,1
8876,0
8877,0
8878,0
8879,0
8880,0
8881,2
8882,0
8883,1
8884,0
8885,0
8886,4
8887,3
8888,0
8889,4
8890,0
8891,0
8892,0
8893,5
8894,0
8895,2
8896,0
8897,0
8898,1
8899,0
8900,0
8901,0
8902,0
8903,2
8904,4
8905,0
8906,0
8907,0
8908,5
8909,0
8910,4
8911,6
8912,0
8913,0
8914,0
8915,0
8916,5
8917,6
8918,0
8919,2
8920,2
8921,0
8922,3
8923,0
8924,4
8925,1
8926,6
8927,0
8928,1
8929,0
8930,3
8931,5
8932,4
8933,0
8934,0
8935,4
8936,0
8937,4
8938,4
8939,0
8940,0
8941,4
8942,0
8943,1
8944,0
8945,2
8946,1
8947,0
8948,0
8949,0
8950,0
8951,0
8952,4
8953,0
8954,3
8955,4
8956,3
8957,5
8958,1
8959,0
8960,2
8961,0
8962,0
8963,4
8964,0
8965,0
8966,0
8967,3
8968,0
8969,4
8970,0
8971,3
8972,2
8973,2
8974,0
8975,0
8976,4
8977,0
8978,3
8979,1
8980,1
8981,0
8982,1
8983,0
8984,0
8985,6
8986,1
8987,0
8988,0
8989,1
8990,0
8991,0
8992,5
8993,0
8994,0
8995,0
8996,2
8997,0
8998,0
8999,2
9000,5
9001,0
9002,0
9003,0
9004,0
9005,0
9006,0
9007,0
9008,1
9009,0
9010,2
9011,1
9012,1
9013,0
9014,4
9015,0
9016,0
9017,0
9018,0
9019,0
9020,0
9021,5
9022,3
9023,0
9024,0
9025,1
9026,0
9027,3
9028,3
9029,0
9030,4
9031,0
9032,0
9033,2
9034,0
9035,3
9036,0
9037,0
9038,2
9039,3
9040,0
9041,0
9042,0
9043,0
9044,3
9045,4
9046,3
9047,0
9048,1
9049,5
9050,1
9051,0
9052,0
9053,2
9054,0
9055,0
9056,3
9057,3
9058,0
9059,0
9060,0
9061,1
9062,1
9063,3
9064,2
9065,0
9066,1
9067,0
9068,4
9069,0
9070,3
9071,3
9072,0
9073,0
9074,1
9075,0
9076,0
9077,0
9078,0
9079,0
9080,0
9081,2
9082,0
9083,2
9084,0
9085,4
9086,2
9087,0
9088,0
9089,1
9090,0
9091,1
9092,0
9093,0
9094,0
9095,4
9096,2
9097,2
9098,0
9099,1
9100,0
9101,5
9102,0
9103,0
9104,4
9105,0
9106,1
9107,1
9108,0
9109,1
9110,0
9111,0
9112,0
9113,4
9114,2
9115,0
9116,0
9117,1
9118,0
9119,5
9120,3
9121,0
9122,1
9123,4
9124,1
9125,1
9126,0
9127,0
9128,0
9129,0
9130,2
9131,0
9132,1
9133,0
9134,0
9135,0
9136,4
9137,0
9138,2
9139,0
9140,0
9141,4
9142,0
9143,3
9144,2
9145,2
9146,0
9147,0
9148,0
9149,0
9150,0
9151,1
9152,0
9153,0
9154,0
9155,0
9156,0
9157,4
9158,4
9159,0
9160,0
9161,2
9162,4
9163,0
9164,0
9165,0
9166,3
9167,0
9168,0
9169,5
9170,3
9171,0
9172,0
9173,0
9174,0
9175,0
9176,5
9177,0
9178,3
9179,1
9180,0
9181,1
9182,3
9183,0
9184,3
9185,0
9186,0
9187,1
9188,0
9189,3
9190,0
9191,0
9192,0
9193,0
9194,3
9195,0
9196,1
9197,2
9198,0
9199,0
9200,0
9201,0
9202,4
9203,2
9204,2
9205,1
9206,2
9207,0
9208,0
9209,1
9210,0
9211,1
9212,0
9213,2
9214,1
9215,0
9216,1
9217,0
9218,6
9219,4
9220,0
9221,4
9222,0
9223,1
9224,2
9225,0
9226,1
9227,0
9228,3
9229,3
9230,4
9231,1
9232,0
9233,0
9234,4
9235,4
9236,0
9237,3
9238,2
9239,0
9240,0
9241,0
9242,0
9243,3
9244,3
9245,3
9246,0
9247,5
9248,0
9249,5
9250,1
9251,3
9252,2
9253,3
9254,1
9255,0
9256,1
9257,0
9258,3
9259,2
9260,0
9261,3
9262,0
9263,1
9264,0
9265,6
9266,0
9267,1
9268,3
9269,4
9270,1
9271,3
9272,1
9273,2
9274,0
9275,0
9276,2
9277,2
9278,0
9279,0
9280,0
9281,0
9282,2
9283,0
9284,4
9285,1
9286,0
9287,0
9288,0
9289,0
9290,1
9291,0
9292,0
9293,2
9294,0
9295,3
9296,4
9297,1
9298,0
9299,3
9300,0
9301,0
9302,0
9303,0
9304,1
9305,0
9306,3
9307,0
9308,0
9309,0
9310,3
9311,0
9312,0
9313,0
9314,0
9315,6
9316,0
9317,4
9318,0
9319,0
9320,2
9321,0
9322,1
9323,2
9324,4
9325,1
9326,2
9327,1
9328,2
9329,0
9330,4
9331,1
9332,0
9333,0
9334,0
9335,1
9336,2
9337,0
9338,1
9339,0
9340,0
9341,0
9342,1
9343,0
9344,2
9345,0
9346,5
9347,0
9348,0
9349,0
9350,0
9351,0
9352,4
9353,0
9354,3
9355,4
9356,0
9357,0
9358,1
9359,4
9360,0
9361,0
9362,0
9363,0
9364,0
9365,3
9366,0
9367,0
9368,1
9369,0
9370,0
9371,3
9372,1
9373,2
9374,1
9375,2
9376,3
9377,4
9378,0
9379,0
9380,4
9381,2
9382,1
9383,0
9384,1
9385,2
9386,2
9387,1
9388,1
9389,0
9390,0
9391,0
9392,0
9393,0
9394,5
9395,1
9396,6
9397,3
9398,0
9399,0
9400,0
9401,0
9402,0
9403,6
9404,0
9405,0
9406,2
9407,4
9408,1
9409,1
9410,4
9411,6
9412,2
9413,0
9414,2
9415,0
9416,3
9417,4
9418,0
9419,6
9420,3
9421,0
9422,0
9423,0
9424,4
9425,4
9426,0
9427,5
9428,4
9429,0
9430,3
9431,2
9432,0
9433,0
9434,0
9435,6
9436,0
9437,0
9438,0
9439,3
9440,0
9441,4
9442,1
9443,1
9444,3
9445,0
9446,0
9447,0
9448,3
9449,0
9450,1
9451,0
9452,1
9453,4
9454,0
9455,1
9456,3
9457,0
9458,0
9459,0
9460,0
9461,0
9462,1
9463,0
9464,0
9465,0
9466,0
9467,2
9468,0
9469,0
9470,1
9471,1
9472,6
9473,0
9474,0
9475,0
9476,0
9477,1
9478,0
9479,3
9480,1
9481,1
9482,2
9483,3
9484,0
9485,6
9486,0
9487,1
